487.60
493.40
487.60
500.60
489.20
492.80
494.80
493.40
487.60
490.20
491.20
464.20
473.00
485.60
502.20
541.20
550.00
566.60
580.20
603.00
621.20
656.00
701.80
775.60
814.00
854.00
896.00
938.20
951.60
948.60
961.60
962.00
952.80
926.20
919.00
900.20
916.40
908.60
895.60
885.60
860.80
830.60
814.00
788.00
776.00
763.00
736.00
765.60
771.80
771.80
774.00
774.00
764.00
764.00
787.00
787.00
814.00
814.00
810.80
810.80
826.00
826.00
803.00
803.00
770.40
770.40
707.00
707.00
696.00
696.00
664.40
664.40
645.00
645.00
576.00
576.00
529.80
529.80
492.80
492.80
475.20
475.20
461.20
461.20
450.80
450.80
447.60
447.60
447.60
443.40
443.40
443.40
446.00
446.00
446.00
447.00
447.00
447.00
435.60
435.60
435.60
437.20
437.20
437.20
445.00
445.00
445.00
445.60
445.60
445.60
451.80
451.80
451.80
453.80
453.80
453.80
456.40
456.40
456.40
458.00
458.00
458.00
459.60
459.60
459.60
463.20
463.20
463.20
462.20
462.20
462.20
464.20
464.20
464.20
463.20
463.20
463.20
464.80
464.80
464.80
463.20
463.20
463.20
466.80
466.80
466.80
466.80
466.80
466.80
467.80
467.80
467.80
469.00
469.00
469.00
470.40
470.40
470.40
471.00
471.00
471.00
471.00
471.00
471.00
471.00
471.00
471.00
471.00
471.00
471.00
471.00
471.00
471.00
468.40
468.40
468.40
468.40
468.40
468.40
473.00
473.00
473.00
473.00
473.00
473.00
475.60
475.60
475.60
471.00
471.00
471.00
473.60
473.60
473.60
470.00
470.00
470.00
470.00
470.00
470.00
464.20
464.20
464.20
463.20
463.20
463.20
466.40
466.40
466.40
464.20
464.20
464.20
468.40
468.40
468.40
478.20
478.20
478.20
485.60
485.60
485.60
503.80
503.80
503.80
521.40
521.40
521.40
538.00
538.00
538.00
556.20
556.20
556.20
575.00
575.00
575.00
575.00
586.40
586.40
586.40
586.40
607.60
607.60
607.60
607.60
630.60
630.60
630.60
630.60
658.00
658.00
658.00
658.00
686.60
686.60
686.60
686.60
730.40
730.40
730.40
730.40
756.80
756.80
756.80
756.80
794.80
794.80
794.80
794.80
846.20
846.20
846.20
846.20
849.80
849.80
849.80
849.80
832.20
832.20
832.20
832.20
849.40
849.40
849.40
849.40
852.00
852.00
852.00
852.00
859.80
859.80
859.80
859.80
865.00
865.00
865.00
865.00
863.80
863.80
863.80
863.80
849.80
849.80
849.80
849.80
848.80
848.80
848.80
848.80
857.60
857.60
857.60
857.60
841.60
841.60
841.60
841.60
841.60
831.60
831.60
831.60
831.60
831.60
819.60
819.60
819.60
819.60
819.60
806.80
806.80
806.80
806.80
806.80
788.60
788.60
788.60
788.60
788.60
787.00
787.00
787.00
787.00
787.00
759.40
759.40
759.40
759.40
759.40
771.40
771.40
771.40
771.40
771.40
750.60
750.60
750.60
750.60
750.60
748.40
748.40
748.40
748.40
748.40
674.80
674.80
674.80
674.80
674.80
685.00
685.00
685.00
685.00
